strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,1,21,C,194.38766646153843,1542.2401197419435,80.0,0.0,2.76889652655616e-18,1.0721167350825452e-07,9.746515773477684e-08,3.4899840017180485e-08,9.58777654713182e-07,3.162277660168379e-07,1.3724705784647966e-06,38720000000.0,35200000000.0,28.624969567120004,44.571765638664644,6.470726794282916e-12,6.6475033141542585,16.61086436597545,4.0,1.0,256.0,recursive_calibrated_receiver,23.546828749522348,1.0
flat,1,22,C,194.43766646153844,1541.843529886745,80.0,0.0,2.779510280321937e-18,1.076226380540654e-07,9.783876186733218e-08,3.5051643200873424e-08,9.576194544164471e-07,3.162277660168379e-07,1.3716859823006172e-06,38720000000.0,35200000000.0,28.6274529953528,44.55291617744558,6.453620846528062e-12,6.647122632506609,16.611355798203668,4.0,1.0,256.0,recursive_calibrated_receiver,23.54732617739928,1.0
flat,1,23,C,194.48766646153842,1541.4471439467163,80.0,0.0,2.7903219801481194e-18,1.0804126707133518e-07,9.821933370121381e-08,3.520608622400523e-08,9.559817031852625e-07,3.162277660168379e-07,1.3704288029033142e-06,38720000000.0,35200000000.0,28.631435221889863,44.533822517202715,6.426281477413909e-12,6.6465122474230585,16.6121438209122,4.0,1.0,256.0,recursive_calibrated_receiver,23.548123812887848,1.0
flat,1,24,C,194.53766646153844,1541.050961764627,80.0,0.0,2.801339874471766e-18,1.0846787993954677e-07,9.860716358140615e-08,3.53632771184521e-08,9.538464941922163e-07,3.162277660168379e-07,1.3686814237904604e-06,38720000000.0,35200000000.0,28.63697627096525,44.514474956806666,6.3884247153184045e-12,6.645663023423717,16.61324031393504,4.0,1.0,256.0,recursive_calibrated_receiver,23.54923367877451,1.0
flat,1,25,C,194.58766646153845,1540.6549831834075,80.0,0.0,2.812572586726993e-18,1.0890281055806917e-07,9.900255505279015e-08,3.552332886848204e-08,9.511876577635974e-07,3.162277660168379e-07,1.3664179788332254e-06,38720000000.0,35200000000.0,28.644164323278652,44.494863435276606,6.3396336528996035e-12,6.644561540544494,16.614662729782182,4.0,1.0,256.0,recursive_calibrated_receiver,23.550673437554053,1.0
flat,1,26,C,194.63766646153843,1540.2592080461504,80.0,0.0,2.8240291416583746e-18,1.0934640836501227e-07,9.940582578637478e-08,3.56863597555781e-08,9.479693756583048e-07,3.162277660168379e-07,1.3636029674615176e-06,38720000000.0,35200000000.0,28.653120623340527,44.474977506908935,6.279339276067829e-12,6.6431893503388535,16.616435064973835,4.0,1.0,256.0,recursive_calibrated_receiver,23.552467374365317,1.0
flat,1,27,C,194.68766646153844,1539.8636361961098,80.0,0.0,2.8357189926670277e-18,1.0979903939606731e-07,9.981730854187938e-08,3.5852493717352624e-08,9.44144136584683e-07,3.162277660168379e-07,1.3601892111434004e-06,38720000000.0,35200000000.0,28.664006742475728,44.45480631627407,6.206792463504806e-12,6.641521875065064,16.61858929765103,4.0,1.0,256.0,recursive_calibrated_receiver,23.554647851762628,1.0
flat,1,28,C,194.73766646153842,1539.4682674766998,80.0,0.0,2.8476520502095528e-18,1.1026108738411389e-07,1.0023735216737626e-07,3.6021860720855496e-08,9.396497661822266e-07,3.162277660168379e-07,1.3561148843664409e-06,38720000000.0,35200000000.0,28.677035173030614,44.43433857315259,6.12102388653554e-12,6.639526802615797,16.621167484570428,4.0,1.0,256.0,recursive_calibrated_receiver,23.557257431723542,1.0
flat,1,29,C,194.78766646153844,1539.0731017314956,80.0,0.0,2.8598387112696035e-18,1.1073295490035904e-07,1.0066632263669004e-07,3.619459715057534e-08,9.344050989690084e-07,3.162277660168379e-07,1.3512991876225364e-06,38720000000.0,35200000000.0,28.692484843250337,44.413562527489134,6.020786606706069e-12,6.637161737077656,16.624224832119733,4.0,1.0,256.0,recursive_calibrated_receiver,23.560351983261295,1.0
flat,1,30,C,194.83766646153845,1538.6781388042334,80.0,0.0,2.872289889921125e-18,1.1121506453774596e-07,1.011046041252236e-07,3.6370846211424796e-08,9.283035761290832e-07,3.162277660168379e-07,1.3456359462711446e-06,38720000000.0,35200000000.0,28.710724199864963,44.39246594444956,5.904472944118897e-12,6.634370705275407,16.62783426534423,4.0,1.0,256.0,recursive_calibrated_receiver,23.564005305840787,1.0
