strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
adaptive,1,0,C,193.33766646153845,1550.6158912890319,80.0,-3.35677925421729,2.5961999240211732e-18,1.0052486105809982e-07,9.13862373255453e-08,3.237057209317067e-08,1.3346660924876225e-07,1.4598965242012014e-07,3.708424989944277e-07,38720000000.0,35200000000.0,30.951325755860587,41.54171699713491,4.736049425961854e-13,6.300285590221341,17.071491377869858,4.0,1.0,256.0,recursive_calibrated_receiver,24.01279527300442,1.0
adaptive,1,1,C,193.38766646153843,1550.2149826065752,80.0,-3.2067792542172895,2.589921540970453e-18,1.0028176206637593e-07,9.116523824215994e-08,3.230899512302412e-08,1.5463246161206626e-07,1.5112004511892747e-07,3.9691774497315367e-07,38720000000.0,35200000000.0,30.8062155926483,41.6999862381263,5.620779990267116e-13,6.32140341120265,17.04274330863661,4.0,1.0,256.0,recursive_calibrated_receiver,23.983729870809693,1.0
adaptive,1,2,C,193.43766646153844,1549.8142811788327,80.0,-3.05677925421729,2.590206836895559e-18,1.0029280872459604e-07,9.117528065872368e-08,3.2329265013656454e-08,1.7252257627905608e-07,1.564307309330868e-07,4.201285878708666e-07,38720000000.0,35200000000.0,30.70939840238218,41.84726243277623,6.297263712495109e-13,6.335532530114501,17.023563788508667,4.0,1.0,256.0,recursive_calibrated_receiver,23.96433749668403,1.0
adaptive,1,3,C,193.48766646153842,1549.4137868451314,80.0,-2.906779254217289,2.598037599625476e-18,1.0059601585749843e-07,9.145092350681677e-08,3.244376917249641e-08,1.9018425763031775e-07,1.619280457533089e-07,4.435632268904435e-07,38720000000.0,35200000000.0,30.623665403034632,41.98190771710941,6.961077146607362e-13,6.348070427714279,17.006580809179304,4.0,1.0,256.0,recursive_calibrated_receiver,23.94716527351072,1.0
adaptive,1,4,C,193.53766646153844,1549.0134994449645,80.0,-2.7567792542172906,2.605960968167873e-18,1.0090280868746003e-07,9.172982607950912e-08,3.25595357851806e-08,2.086537000122836e-07,1.6761854812723207e-07,4.680020742190248e-07,38720000000.0,35200000000.0,30.540742966753424,42.116438702337014,7.666793097711229e-13,6.360220903573789,16.990155258942437,4.0,1.0,256.0,recursive_calibrated_receiver,23.930556002952912,1.0
adaptive,1,5,C,193.58766646153845,1548.6134188179913,80.0,-2.6067792542172894,2.6139816193283983e-18,1.0121336830039558e-07,9.201215300035962e-08,3.267662514802297e-08,2.283255344995197e-07,1.735090270840689e-07,4.938467145839482e-07,38720000000.0,35200000000.0,30.457299056967074,42.2508487847053,8.446098703752585e-13,6.372471266470131,16.9736270912945,4.0,1.0,256.0,recursive_calibrated_receiver,23.913842281839575,1.0
adaptive,1,6,C,193.63766646153843,1548.213544804036,80.0,-2.456779254217289,2.6221043226826528e-18,1.0152787937427231e-07,9.229807215842938e-08,3.279509883936897e-08,2.4946898701219505e-07,1.7960651023422806e-07,5.213735694048525e-07,38720000000.0,35200000000.0,30.371730633818864,42.3851313044167,9.32404523904288e-13,6.3850580326957385,16.956678818865132,4.0,1.0,256.0,recursive_calibrated_receiver,23.89670302309356,1.0
adaptive,1,7,C,193.68766646153844,1547.8138772430889,80.0,-2.30677925421729,2.6303339504895078e-18,1.0184653056295374e-07,9.258775505723067e-08,3.291501984672151e-08,2.7230955193634097e-07,1.8591827215357456e-07,5.508155791471462e-07,38720000000.0,35200000000.0,30.28315859329706,42.51927953284184,1.0324886762590547e-12,6.398112804829411,16.939136387696525,4.0,1.0,256.0,recursive_calibrated_receiver,23.878962143171815,1.0
adaptive,1,8,C,193.73766646153842,1547.4144159753055,80.0,-2.1567792542172897,2.6386754887508366e-18,1.021695149244324e-07,9.288137720402945e-08,3.303645270860683e-08,2.9705932836289246e-07,1.9245184306233108e-07,5.82392548629253e-07,38720000000.0,35200000000.0,30.19106264780673,42.65328665826541,1.1474667492397436e-12,6.411715277203676,16.920896839001895,4.0,1.0,256.0,recursive_calibrated_receiver,23.860515429055283,1.0
adaptive,1,9,C,193.78766646153844,1547.0151608410054,80.0,-2.0067792542172906,2.647134049405739e-18,1.0249703039299021e-07,9.317911853908202e-08,3.3159463671083106e-08,3.2393084172415075e-07,1.992150178089744e-07,6.163249780722071e-07,38720000000.0,35200000000.0,30.095123056483295,42.78714577023702,1.2802826572982226e-12,6.425916207490406,16.901896952324485,4.0,1.0,256.0,recursive_calibrated_receiver,23.84129883700904,1.0
adaptive,1,10,C,193.83766646153845,1546.6161116806743,80.0,-1.8567792542172894,2.655714883648815e-18,1.0282928029488212e-07,9.348116390443829e-08,3.32841208588125e-08,3.5314445903160494e-07,2.0621586516984587e-07,6.528414881058891e-07,38720000000.0,35200000000.0,29.99514328521627,42.920849842597526,1.43435099366064e-12,6.440748631719645,16.8820979224514,4.0,1.0,256.0,recursive_calibrated_receiver,23.821273001472203,1.0
adaptive,1,11,C,193.88766646153843,1546.2172683349609,80.0,-1.7067792542172902,2.6644233963645876e-18,1.0316647390723683e-07,9.378770355203349e-08,3.3410494460649403e-08,3.849329859296068e-07,2.1346273747556965e-07,6.9218342695721e-07,38720000000.0,35200000000.0,29.891008778680643,43.054391715249196,1.6136857060837477e-12,6.456233829892019,16.86147719072013,4.0,1.0,256.0,recursive_calibrated_receiver,23.800414977142232,1.0
adaptive,1,12,C,193.93766646153844,1545.8186306446798,80.0,-1.55677925421729,2.6732651616725886e-18,1.0350882705996263e-07,9.409893369087511e-08,3.3538656929726103e-08,4.1954490591078686e-07,2.2096428057576512e-07,7.346081201774271e-07,38720000000.0,35200000000.0,29.782663499581087,43.18776407473607,1.8230393358067608e-12,6.47238470623676,16.840023796229225,4.0,1.0,256.0,recursive_calibrated_receiver,23.778713539812017,1.0
adaptive,1,13,C,193.98766646153842,1545.4201984508086,80.0,-1.40677925421729,2.682245939581558e-18,1.0385656278059792e-07,9.441505707327084e-08,3.366868319806841e-08,4.572469152557725e-07,2.2872944415393993e-07,7.803914164829832e-07,38720000000.0,35200000000.0,29.670095906299785,43.320959433697425,2.0680608923267387e-12,6.489207793755069,16.817735596843825,4.0,1.0,256.0,recursive_calibrated_receiver,23.75616637770851,1.0
adaptive,1,14,C,194.03766646153844,1545.0219715944893,80.0,-1.2567792542172898,2.691371693754411e-18,1.042099119821708e-07,9.473628362015527e-08,3.38006509058118e-08,4.983260629075927e-07,2.367674924048714e-07,8.298298389326194e-07,38720000000.0,35200000000.0,29.553330274900013,43.453970109254556,2.3554785011398382e-12,6.506704477597287,16.794617548878044,4.0,1.0,256.0,recursive_calibrated_receiver,23.73277835329983,1.0
adaptive,1,15,C,194.08766646153845,1544.623949917027,80.0,-1.1067792542172896,2.7006486103903816e-18,1.0456911419431557e-07,9.506283108574143e-08,3.393464064515005e-08,5.430916408119403e-07,2.4508801508721367e-07,8.832424869848954e-07,38720000000.0,35200000000.0,29.43242122640513,43.58678820038695,2.6933121768898743e-12,6.524871747757222,16.770680621651167,4.0,1.0,256.0,recursive_calibrated_receiver,23.708560407115424,1.0
adaptive,1,16,C,194.13766646153843,1544.2261332598914,80.0,-0.9567792542172899,2.710083118234738e-18,1.0493441833804906e-07,9.539492576186277e-08,3.407073621919819e-08,5.918768825856116e-07,2.537009389645181e-07,9.409727473119924e-07,38720000000.0,35200000000.0,29.307450291142565,43.719405564350865,3.09112166089314e-12,6.543702650388157,16.7459411154585,4.0,1.0,256.0,recursive_calibrated_receiver,23.683528869588006,1.0
adaptive,1,17,C,194.18766646153844,1543.8285214647144,80.0,-0.8067792542172891,2.7196819097316155e-18,1.0530608354480815e-07,9.573280322255287e-08,3.4209024916017124e-08,6.450404734485562e-07,2.6261653964831526e-07,1.0033898163194243e-06,38720000000.0,35200000000.0,29.178523856389035,43.85181379218943,3.5602938049743978e-12,6.563186532108936,16.72042025341369,4.0,1.0,256.0,recursive_calibrated_receiver,23.657705049969238,1.0
adaptive,1,18,C,194.23766646153842,1543.4311143732916,80.0,-0.6567792542172901,2.729451963339825e-18,1.0568438002051802e-07,9.607670910956183e-08,3.434959779810217e-08,7.029678321582763e-07,2.718454538573888e-07,1.070889995125227e-06,38720000000.0,35200000000.0,29.04577213423147,43.98400418338086,4.114373160253533e-12,6.5833091291642925,16.69414397519971,4.0,1.0,256.0,recursive_calibrated_receiver,23.63111502959342,1.0
adaptive,1,19,C,194.28766646153844,1543.0339118275813,80.0,-0.5067792542172901,2.7394005670369406e-18,1.0606958995567034e-07,9.64268999597003e-08,3.449255000770805e-08,7.660720854274749e-07,2.81398692107867e-07,1.1438976774950422e-06,38720000000.0,35200000000.0,28.909348963509238,44.115967719667864,4.7694378851578404e-12,6.604052527217479,16.667142895811903,4.0,1.0,256.0,recursive_calibrated_receiver,23.60378962220675,1.0
adaptive,1,20,C,194.33766646153845,1542.636913669704,80.0,-0.3567792542172901,2.7495353430414353e-18,1.0646200848256438e-07,9.678364407505852e-08,3.463798108843945e-08,8.347946096261727e-07,2.9128765184927103e-07,1.2228659055505022e-06,38720000000.0,35200000000.0,28.769432378791407,44.24769503810975,5.5445203502558174e-12,6.625394999728558,16.639452415954107,4.0,1.0,256.0,recursive_calibrated_receiver,23.575764487932815,1.0
adaptive,1,21,C,194.38766646153843,1542.2401197419435,80.0,-0.20677925421729015,2.7598642737877705e-18,1.0686194468106247e-07,9.714722243732952e-08,3.478599532360372e-08,9.096049567130263e-07,3.015241310621928e-07,1.3082763102125486e-06,38720000000.0,35200000000.0,28.626225971591296,44.37917640339695,6.462067213359596e-12,6.647310718739316,16.61111298900317,4.0,1.0,256.0,recursive_calibrated_receiver,23.547080405922348,1.0
adaptive,1,22,C,194.43766646153844,1541.843529886745,80.0,-0.05677925421729047,2.7703957291940984e-18,1.072697226343955e-07,9.751792966763226e-08,3.493670209188349e-08,9.90999903301057e-07,3.121203423338246e-07,1.4006381753025139e-06,38720000000.0,35200000000.0,28.479961154270118,44.51040167946675,7.548426270951354e-12,6.6697693184695765,16.582170566315455,4.0,1.0,256.0,recursive_calibrated_receiver,23.517783727810563,1.0
adaptive,1,23,C,194.48766646153842,1541.4471439467163,80.0,0.09322074578270974,2.781138495266711e-18,1.0768568253672706e-07,9.789607503338824e-08,3.5090216240945227e-08,1.079501252450739e-06,3.2308892742813374e-07,1.500486254912261e-06,38720000000.0,35200000000.0,28.330900531200317,44.64136030045968,8.834335571208305e-12,6.692735276979718,16.55267726125112,4.0,1.0,256.0,recursive_calibrated_receiver,23.487927052957385,1.0
adaptive,1,24,C,194.53766646153844,1541.050961764627,80.0,0.24322074578271036,2.7921018040900956e-18,1.081101818543685e-07,9.828198350397137e-08,3.5246658479662914e-08,1.1756518605264658e-06,3.3444297236806367e-07,1.608376816398501e-06,38720000000.0,35200000000.0,28.179342701466304,44.772041241056414,1.0355371843434302e-11,6.716167061612881,16.52269229594305,4.0,1.0,256.0,recursive_calibrated_receiver,23.457570190422985,1.0
adaptive,1,25,C,194.58766646153845,1540.6549831834075,80.0,0.39322074578271016,2.8032953652555395e-18,1.0854359654269449e-07,9.8675996856995e-08,3.540615578968882e-08,1.280009129974699e-06,3.461960230477574e-07,1.7248811498794516e-06,38720000000.0,35200000000.0,28.025628984905687,44.902432986237706,1.2152286797168128e-11,6.740015956397473,16.49228332793093,4.0,1.0,256.0,recursive_calibrated_receiver,23.426781506186273,1.0
adaptive,1,26,C,194.63766646153843,1540.2592080461504,80.0,0.54322074578271,2.8147293987853156e-18,1.0898632232096742e-07,9.907847483724311e-08,3.5568841857158873e-08,1.3931348603062576e-06,3.5836210139342757e-07,1.8505754365369282e-06,38720000000.0,35200000000.0,27.87015281281176,45.032523500512944,1.9249591551373252e-11,6.809993165645302,16.403689428642394,4.0,1.0,256.0,recursive_calibrated_receiver,23.33706647870178,1.0
adaptive,1,27,C,194.68766646153844,1539.8636361961098,80.0,0.6932207457827099,2.8264146696133365e-18,1.0943877600742839e-07,9.948979637038944e-08,3.5734857525371225e-08,1.5155798116546255e-06,3.709557220921553e-07,1.9860253301171704e-06,38720000000.0,35200000000.0,27.713372913152025,45.16230019666716,3.213326824914601e-11,6.890535012940409,16.30286729363791,4.0,1.0,256.0,recursive_calibrated_receiver,23.234941123104242,1.0
adaptive,1,28,C,194.73766646153842,1539.4682674766998,80.0,0.8432207457827106,2.8383625236867128e-18,1.0990139691714952e-07,9.991036083377228e-08,3.5904351269325486e-08,1.6478604822308691e-06,3.839919099085742e-07,2.1317627529732155e-06,38720000000.0,35200000000.0,27.555832048090227,45.29174990408202,5.3145785705506644e-11,6.972427321534913,16.20158535370228,4.0,1.0,256.0,recursive_calibrated_receiver,23.132320079842327,1.0
adaptive,1,29,C,194.78766646153844,1539.0731017314956,80.0,0.9932207457827102,2.8505849257558425e-18,1.1037464832526622e-07,1.0034058938660565e-07,3.607747969305281e-08,1.790424205560868e-06,3.974862176101009e-07,2.2882510125575746e-06,38720000000.0,35200000000.0,27.398184113675793,45.42085883669309,8.692271541540812e-11,7.055349551440539,16.100264872910536,3.9999999999999996,1.0,255.99999999999997,recursive_calibrated_receiver,23.02962929233555,1.0
